scraped_at,sldc_ts,frequency,escom,biomass_mw,cogen_mw,minihydro_mw,wind_mw,solar_mw,grid_drawal_mw,total_mw
2026-05-07T17:39:57,07/05/2026 17:35:01,50.04,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:39:57,07/05/2026 17:35:01,50.04,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:39:57,07/05/2026 17:35:01,50.04,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:39:57,07/05/2026 17:35:01,50.04,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:39:57,07/05/2026 17:35:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:39:57,07/05/2026 17:35:01,50.04,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,BESCOM,6.0,0.0,6.0,122.0,213.0,341.0,347.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:40:57,07/05/2026 17:35:01,50.04,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,BESCOM,6.0,0.0,6.0,122.0,213.0,341.0,347.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:41:57,07/05/2026 17:35:01,50.04,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,BESCOM,6.0,0.0,6.0,122.0,213.0,341.0,347.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:42:57,07/05/2026 17:35:01,50.04,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,BESCOM,6.0,0.0,6.0,118.0,213.0,341.0,343.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:43:57,07/05/2026 17:40:01,49.96,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,BESCOM,6.0,0.0,6.0,118.0,213.0,341.0,343.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:44:57,07/05/2026 17:40:01,49.96,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,BESCOM,6.0,0.0,6.0,118.0,213.0,341.0,343.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:45:57,07/05/2026 17:40:01,49.96,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,BESCOM,6.0,0.0,6.0,118.0,213.0,341.0,343.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:46:57,07/05/2026 17:40:01,49.96,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,BESCOM,6.0,0.0,6.0,118.0,213.0,341.0,343.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:47:57,07/05/2026 17:40:01,49.96,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,BESCOM,6.0,0.0,6.0,118.0,213.0,341.0,343.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:48:58,07/05/2026 17:40:01,49.96,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,BESCOM,5.0,0.0,6.0,118.0,213.0,341.0,342.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:49:57,07/05/2026 17:45:01,50.02,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,BESCOM,5.0,0.0,6.0,118.0,213.0,341.0,342.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:50:57,07/05/2026 17:45:01,50.02,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,BESCOM,5.0,0.0,6.0,118.0,213.0,341.0,342.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:51:58,07/05/2026 17:45:01,50.02,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,BESCOM,5.0,0.0,6.0,118.0,213.0,341.0,342.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,MESCOM,0.0,0.0,34.0,0.0,0.0,34.0,34.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,CESC,1.0,0.0,22.0,39.0,52.0,116.0,114.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,GESCOM,0.0,37.0,0.0,179.0,203.0,408.0,419.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,HESCOM,0.0,122.0,0.0,274.0,111.0,491.0,507.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,262.0,0.0,262.0
2026-05-07T17:52:57,07/05/2026 17:45:01,50.02,TOTAL_IPPS,9.0,158.0,65.0,611.0,845.0,1686.0,1688.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,BESCOM,5.0,0.0,6.0,102.0,124.0,236.0,237.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,MESCOM,0.0,0.0,34.0,16.0,0.0,51.0,50.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,CESC,1.0,0.0,23.0,40.0,35.0,101.0,99.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,GESCOM,1.0,27.0,2.0,216.0,118.0,351.0,364.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,HESCOM,0.0,125.0,0.0,280.0,82.0,482.0,487.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,161.0,0.0,161.0
2026-05-07T17:53:57,07/05/2026 17:50:01,50.0,TOTAL_IPPS,8.0,155.0,66.0,654.0,523.0,1417.0,1406.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,BESCOM,5.0,0.0,6.0,102.0,124.0,236.0,237.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,MESCOM,0.0,0.0,34.0,16.0,0.0,51.0,50.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,CESC,1.0,0.0,23.0,40.0,35.0,101.0,99.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,GESCOM,1.0,27.0,2.0,216.0,118.0,351.0,364.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,HESCOM,0.0,125.0,0.0,280.0,82.0,482.0,487.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,161.0,0.0,161.0
2026-05-07T17:54:57,07/05/2026 17:50:01,50.0,TOTAL_IPPS,8.0,155.0,66.0,654.0,523.0,1417.0,1406.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,BESCOM,5.0,0.0,6.0,102.0,124.0,236.0,237.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,MESCOM,0.0,0.0,34.0,16.0,0.0,51.0,50.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,CESC,1.0,0.0,23.0,40.0,35.0,101.0,99.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,GESCOM,1.0,27.0,2.0,216.0,118.0,351.0,364.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,HESCOM,0.0,125.0,0.0,280.0,82.0,482.0,487.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,161.0,0.0,161.0
2026-05-07T17:55:57,07/05/2026 17:50:01,50.0,TOTAL_IPPS,8.0,155.0,66.0,654.0,523.0,1417.0,1406.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,BESCOM,5.0,0.0,6.0,102.0,124.0,236.0,237.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,MESCOM,0.0,0.0,34.0,16.0,0.0,51.0,50.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,CESC,1.0,0.0,23.0,40.0,35.0,101.0,99.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,GESCOM,1.0,27.0,2.0,216.0,118.0,351.0,364.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,HESCOM,0.0,125.0,0.0,280.0,82.0,482.0,487.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,161.0,0.0,161.0
2026-05-07T17:56:57,07/05/2026 17:50:01,50.0,TOTAL_IPPS,8.0,155.0,66.0,654.0,523.0,1417.0,1406.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,BESCOM,5.0,0.0,6.0,102.0,124.0,236.0,237.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,MESCOM,0.0,0.0,34.0,16.0,0.0,51.0,50.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,CESC,1.0,0.0,23.0,40.0,35.0,101.0,99.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,GESCOM,1.0,27.0,2.0,216.0,118.0,351.0,364.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,HESCOM,0.0,125.0,0.0,280.0,82.0,482.0,487.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,161.0,0.0,161.0
2026-05-07T17:57:57,07/05/2026 17:50:01,50.0,TOTAL_IPPS,8.0,155.0,66.0,654.0,523.0,1417.0,1406.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,BESCOM,7.0,0.0,6.0,148.0,23.0,162.0,184.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,MESCOM,0.0,0.0,40.0,13.0,0.0,54.0,53.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,CESC,1.0,1.0,19.0,43.0,0.0,66.0,64.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,GESCOM,1.0,37.0,1.0,80.0,11.0,121.0,130.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,HESCOM,0.0,132.0,0.0,292.0,62.0,424.0,486.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:10:07,07/05/2026 19:05:01,50.12,TOTAL_IPPS,10.0,171.0,67.0,577.0,0.0,833.0,825.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,BESCOM,7.0,0.0,6.0,148.0,23.0,162.0,184.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,MESCOM,0.0,0.0,40.0,13.0,0.0,54.0,53.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,CESC,1.0,1.0,19.0,43.0,0.0,66.0,64.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,GESCOM,1.0,37.0,1.0,80.0,11.0,121.0,130.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,HESCOM,0.0,132.0,0.0,292.0,62.0,424.0,486.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:11:06,07/05/2026 19:05:01,50.12,TOTAL_IPPS,10.0,171.0,67.0,577.0,0.0,833.0,825.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,BESCOM,7.0,0.0,6.0,148.0,23.0,162.0,184.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,MESCOM,0.0,0.0,40.0,13.0,0.0,54.0,53.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,CESC,1.0,1.0,19.0,43.0,0.0,66.0,64.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,GESCOM,1.0,37.0,1.0,80.0,11.0,121.0,130.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,HESCOM,0.0,132.0,0.0,292.0,62.0,424.0,486.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:12:52,07/05/2026 19:05:01,50.12,TOTAL_IPPS,10.0,171.0,67.0,577.0,0.0,833.0,825.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,BESCOM,7.0,0.0,6.0,177.0,23.0,191.0,213.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,MESCOM,0.0,0.0,41.0,17.0,0.0,58.0,58.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,CESC,1.0,1.0,22.0,45.0,0.0,70.0,69.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,GESCOM,1.0,35.0,2.0,94.0,11.0,133.0,143.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,HESCOM,0.0,128.0,0.0,361.0,62.0,488.0,551.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:17:29,07/05/2026 19:10:01,50.04,TOTAL_IPPS,10.0,162.0,70.0,697.0,0.0,947.0,939.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,BESCOM,7.0,0.0,6.0,177.0,23.0,191.0,213.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,MESCOM,0.0,0.0,41.0,17.0,0.0,58.0,58.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,CESC,1.0,1.0,22.0,45.0,0.0,70.0,69.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,GESCOM,1.0,35.0,2.0,94.0,11.0,133.0,143.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,HESCOM,0.0,128.0,0.0,361.0,62.0,488.0,551.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:18:36,07/05/2026 19:10:01,50.04,TOTAL_IPPS,10.0,162.0,70.0,697.0,0.0,947.0,939.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,BESCOM,7.0,0.0,6.0,177.0,23.0,191.0,213.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,MESCOM,0.0,0.0,41.0,17.0,0.0,58.0,58.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,CESC,1.0,1.0,22.0,45.0,0.0,70.0,69.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,GESCOM,1.0,35.0,2.0,94.0,11.0,133.0,143.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,HESCOM,0.0,128.0,0.0,361.0,62.0,488.0,551.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:19:36,07/05/2026 19:10:01,50.04,TOTAL_IPPS,10.0,162.0,70.0,697.0,0.0,947.0,939.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,BESCOM,7.0,0.0,6.0,199.0,23.0,213.0,235.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,MESCOM,0.0,0.0,41.0,18.0,0.0,59.0,59.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,CESC,1.0,1.0,22.0,45.0,0.0,70.0,69.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,GESCOM,1.0,25.0,2.0,99.0,11.0,128.0,138.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,HESCOM,0.0,128.0,0.0,374.0,62.0,502.0,564.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:21:03,07/05/2026 19:15:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,736.0,0.0,980.0,972.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,BESCOM,7.0,0.0,6.0,199.0,23.0,213.0,235.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,MESCOM,0.0,0.0,41.0,18.0,0.0,59.0,59.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,CESC,1.0,1.0,22.0,45.0,0.0,70.0,69.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,GESCOM,1.0,25.0,2.0,99.0,11.0,128.0,138.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,HESCOM,0.0,128.0,0.0,374.0,62.0,502.0,564.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:22:18,07/05/2026 19:15:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,736.0,0.0,980.0,972.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,BESCOM,7.0,0.0,6.0,199.0,23.0,213.0,235.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,MESCOM,0.0,0.0,41.0,18.0,0.0,59.0,59.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,CESC,1.0,1.0,22.0,45.0,0.0,70.0,69.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,GESCOM,1.0,25.0,2.0,99.0,11.0,128.0,138.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,HESCOM,0.0,128.0,0.0,374.0,62.0,502.0,564.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:23:18,07/05/2026 19:15:01,50.01,TOTAL_IPPS,10.0,154.0,72.0,736.0,0.0,980.0,972.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,BESCOM,7.0,0.0,6.0,211.0,23.0,226.0,247.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,MESCOM,0.0,0.0,41.0,13.0,0.0,54.0,54.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,GESCOM,1.0,25.0,0.0,111.0,11.0,139.0,148.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,HESCOM,0.0,125.0,0.0,408.0,62.0,535.0,595.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:24:18,07/05/2026 19:20:01,49.94,TOTAL_IPPS,10.0,153.0,70.0,786.0,0.0,1026.0,1019.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,BESCOM,7.0,0.0,6.0,211.0,23.0,226.0,247.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,MESCOM,0.0,0.0,41.0,13.0,0.0,54.0,54.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,CESC,1.0,1.0,22.0,46.0,0.0,71.0,70.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,GESCOM,1.0,25.0,0.0,111.0,11.0,139.0,148.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,HESCOM,0.0,125.0,0.0,408.0,62.0,535.0,595.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-07T19:25:18,07/05/2026 19:20:01,49.94,TOTAL_IPPS,10.0,153.0,70.0,786.0,0.0,1026.0,1019.0
2026-05-07T19:26:18,07/05/2026 19:20:01,49.94,BESCOM,7.0,0.0,6.0,211.0,23.0,226.0,247.0
